created_at,entry_id,field1
2019-03-15 11:22:46 UTC,1073,"26.12

"
2019-03-15 11:24:01 UTC,1074,"26.00

"
2019-03-15 11:25:17 UTC,1075,"26.12

"
2019-03-15 11:26:32 UTC,1076,"26.19

"
2019-03-15 11:27:48 UTC,1077,"26.12

"
2019-03-15 11:29:03 UTC,1078,"25.88

"
2019-03-15 11:30:21 UTC,1079,"26.00

"
2019-03-15 11:31:34 UTC,1080,"26.12

"
2019-03-15 11:32:49 UTC,1081,"26.12

"
2019-03-15 11:34:05 UTC,1082,"25.94

"
2019-03-15 11:35:20 UTC,1083,"25.88

"
2019-03-15 11:36:35 UTC,1084,"26.00

"
2019-03-15 11:37:51 UTC,1085,"26.06

"
2019-03-15 11:39:06 UTC,1086,"26.06

"
2019-03-15 11:40:22 UTC,1087,"25.81

"
2019-03-15 11:41:37 UTC,1088,"25.94

"
2019-03-15 11:42:52 UTC,1089,"25.94

"
2019-03-15 11:44:08 UTC,1090,"26.06

"
2019-03-15 11:45:23 UTC,1091,"25.81

"
2019-03-15 11:46:38 UTC,1092,"25.75

"
2019-03-15 11:47:54 UTC,1093,"25.88

"
2019-03-15 11:49:09 UTC,1094,"25.94

"
2019-03-15 11:50:24 UTC,1095,"25.94

"
2019-03-15 11:51:40 UTC,1096,"25.75

"
2019-03-15 11:52:55 UTC,1097,"25.75

"
2019-03-15 11:54:11 UTC,1098,"25.88

"
2019-03-15 11:55:26 UTC,1099,"25.94

"
2019-03-15 11:56:41 UTC,1100,"25.75

"
2019-03-15 11:57:57 UTC,1101,"25.62

"
2019-03-15 11:59:12 UTC,1102,"25.75

"
2019-03-15 12:00:27 UTC,1103,"25.88

"
2019-03-15 12:01:43 UTC,1104,"25.88

"
2019-03-15 12:02:58 UTC,1105,"25.69

"
2019-03-15 12:04:14 UTC,1106,"25.69

"
2019-03-15 12:05:29 UTC,1107,"25.75

"
2019-03-15 12:06:44 UTC,1108,"25.81

"
2019-03-15 12:08:00 UTC,1109,"25.69

"
2019-03-15 12:09:15 UTC,1110,"25.56

"
2019-03-15 12:10:30 UTC,1111,"25.69

"
2019-03-15 12:11:46 UTC,1112,"25.75

"
2019-03-15 12:13:01 UTC,1113,"25.81

"
2019-03-15 12:14:17 UTC,1114,"25.50

"
2019-03-15 12:15:32 UTC,1115,"25.56

"
2019-03-15 12:16:47 UTC,1116,"25.69

"
2019-03-15 12:18:03 UTC,1117,"25.75

"
2019-03-15 12:19:18 UTC,1118,"25.75

"
2019-03-15 12:20:33 UTC,1119,"25.56

"
2019-03-15 12:21:49 UTC,1120,"25.56

"
2019-03-15 12:23:04 UTC,1121,"25.69

"
2019-03-15 12:24:20 UTC,1122,"25.69

"
2019-03-15 12:25:35 UTC,1123,"25.75

"
2019-03-15 12:26:50 UTC,1124,"25.50

"
2019-03-15 12:28:06 UTC,1125,"25.56

"
2019-03-15 12:29:21 UTC,1126,"25.62

"
2019-03-15 12:30:37 UTC,1127,"25.69

"
2019-03-15 12:31:52 UTC,1128,"25.81

"
2019-03-15 12:33:07 UTC,1129,"25.56

"
2019-03-15 12:34:23 UTC,1130,"25.56

"
2019-03-15 12:35:38 UTC,1131,"25.62

"
2019-03-15 12:36:53 UTC,1132,"25.69

"
2019-03-15 12:38:10 UTC,1133,"25.75

"
2019-03-15 12:39:24 UTC,1134,"25.56

"
2019-03-15 12:40:40 UTC,1135,"25.50

"
2019-03-15 12:41:55 UTC,1136,"25.56

"
2019-03-15 12:43:10 UTC,1137,"25.69

"
2019-03-15 12:44:26 UTC,1138,"25.75

"
2019-03-15 12:45:41 UTC,1139,"25.69

"
2019-03-15 12:46:56 UTC,1140,"25.50

"
2019-03-15 12:48:12 UTC,1141,"25.56

"
2019-03-15 12:49:27 UTC,1142,"25.62

"
2019-03-15 12:50:43 UTC,1143,"25.75

"
2019-03-15 12:51:58 UTC,1144,"25.69

"
2019-03-15 12:53:13 UTC,1145,"25.44

"
2019-03-15 12:54:29 UTC,1146,"25.56

"
2019-03-15 12:55:44 UTC,1147,"25.62

"
2019-03-15 12:57:00 UTC,1148,"25.69

"
2019-03-15 12:58:15 UTC,1149,"25.62

"
2019-03-15 12:59:30 UTC,1150,"25.44

"
2019-03-15 13:00:46 UTC,1151,"25.50

"
2019-03-15 13:02:01 UTC,1152,"25.62

"
2019-03-15 13:03:18 UTC,1153,"25.69

"
2019-03-15 13:04:33 UTC,1154,"25.62

"
2019-03-15 13:05:49 UTC,1155,"25.50

"
2019-03-15 13:07:04 UTC,1156,"25.56

"
2019-03-15 13:08:19 UTC,1157,"25.62

"
2019-03-15 13:09:35 UTC,1158,"25.69

"
2019-03-15 13:10:50 UTC,1159,"25.50

"
2019-03-15 13:12:05 UTC,1160,"25.44

"
2019-03-15 13:13:21 UTC,1161,"25.56

"
2019-03-15 13:14:36 UTC,1162,"25.62

"
2019-03-15 13:15:52 UTC,1163,"25.69

"
2019-03-15 13:17:07 UTC,1164,"25.50

"
2019-03-15 13:18:22 UTC,1165,"25.44

"
2019-03-15 13:19:38 UTC,1166,"25.56

"
2019-03-15 13:20:53 UTC,1167,"25.62

"
2019-03-15 13:22:08 UTC,1168,"25.56

"
2019-03-15 13:23:24 UTC,1169,"25.37

"
2019-03-15 13:24:39 UTC,1170,"25.50

"
2019-03-15 13:25:55 UTC,1171,"25.56

"
2019-03-15 13:27:10 UTC,1172,"25.62

"
2019-03-15 13:28:25 UTC,1173,"25.56

"
2019-03-15 13:29:41 UTC,1174,"25.44

"
2019-03-15 13:30:56 UTC,1175,"25.50

"
2019-03-15 13:32:12 UTC,1176,"25.56

"
2019-03-15 13:33:27 UTC,1177,"25.62

"
2019-03-15 13:34:42 UTC,1178,"25.50

"
2019-03-15 13:35:58 UTC,1179,"25.44

"
2019-03-15 13:37:13 UTC,1180,"25.50

"
2019-03-15 13:38:28 UTC,1181,"25.62

"
2019-03-15 13:39:44 UTC,1182,"25.56

"
2019-03-15 13:40:59 UTC,1183,"25.50

"
2019-03-15 13:42:15 UTC,1184,"25.56

"
2019-03-15 13:43:30 UTC,1185,"25.62

"
2019-03-15 13:44:45 UTC,1186,"25.69

"
2019-03-15 13:46:01 UTC,1187,"25.56

"
2019-03-15 13:47:16 UTC,1188,"25.50

"
2019-03-15 13:48:32 UTC,1189,"25.56

"
2019-03-15 13:49:47 UTC,1190,"25.62

"
2019-03-15 13:51:02 UTC,1191,"25.69

"
2019-03-15 13:52:18 UTC,1192,"25.50

"
2019-03-15 13:53:33 UTC,1193,"25.50

"
2019-03-15 13:54:49 UTC,1194,"25.56

"
2019-03-15 13:56:04 UTC,1195,"25.62

"
2019-03-15 13:57:19 UTC,1196,"25.69

"
2019-03-15 13:58:35 UTC,1197,"25.62

"
2019-03-15 13:59:50 UTC,1198,"25.44

"
2019-03-15 14:01:06 UTC,1199,"25.50

"
2019-03-15 14:02:21 UTC,1200,"25.56

"
2019-03-15 14:03:36 UTC,1201,"25.69

"
2019-03-15 14:04:52 UTC,1202,"25.69

"
2019-03-15 14:06:07 UTC,1203,"25.44

"
2019-03-15 14:07:22 UTC,1204,"25.50

"
2019-03-15 14:08:38 UTC,1205,"25.56

"
2019-03-15 14:09:53 UTC,1206,"25.69

"
2019-03-15 14:11:09 UTC,1207,"25.62

"
2019-03-15 14:12:24 UTC,1208,"25.37

"
2019-03-15 14:13:39 UTC,1209,"25.50

"
2019-03-15 14:14:55 UTC,1210,"25.50

"
2019-03-15 14:16:10 UTC,1211,"25.62

"
2019-03-15 14:17:25 UTC,1212,"25.69

"
2019-03-15 14:18:41 UTC,1213,"25.50

"
2019-03-15 14:19:56 UTC,1214,"25.50

"
2019-03-15 14:21:12 UTC,1215,"25.56

"
2019-03-15 14:22:48 UTC,1216,"25.75

"
2019-03-15 14:24:03 UTC,1217,"25.69

"
2019-03-15 14:25:19 UTC,1218,"25.44

"
2019-03-15 14:26:34 UTC,1219,"25.50

"
2019-03-15 14:27:49 UTC,1220,"25.56

"
2019-03-15 14:29:05 UTC,1221,"25.62

"
2019-03-15 14:30:20 UTC,1222,"25.69

"
2019-03-15 14:31:36 UTC,1223,"25.44

"
2019-03-15 14:32:51 UTC,1224,"25.44

"
2019-03-15 14:34:06 UTC,1225,"25.50

"
2019-03-15 14:35:22 UTC,1226,"25.62

"
2019-03-15 14:36:37 UTC,1227,"25.75

"
2019-03-15 14:37:54 UTC,1228,"25.50

"
2019-03-15 14:39:12 UTC,1229,"25.44

"
2019-03-15 14:40:28 UTC,1230,"25.50

"
2019-03-15 14:42:05 UTC,1231,"25.69

"
2019-03-15 14:43:20 UTC,1232,"25.69

"
2019-03-15 14:44:36 UTC,1233,"25.50

"
2019-03-15 14:45:51 UTC,1234,"25.50

"
2019-03-15 14:47:07 UTC,1235,"25.56

"
2019-03-15 14:48:22 UTC,1236,"25.62

"
2019-03-15 14:49:38 UTC,1237,"25.69

"
2019-03-15 14:50:53 UTC,1238,"25.50

"
2019-03-15 14:52:08 UTC,1239,"25.44

"
2019-03-15 14:53:24 UTC,1240,"25.56

"
2019-03-15 14:54:39 UTC,1241,"25.62

"
2019-03-15 14:55:55 UTC,1242,"25.69

"
2019-03-15 14:57:10 UTC,1243,"25.50

"
2019-03-15 14:58:25 UTC,1244,"25.56

"
2019-03-15 14:59:41 UTC,1245,"25.62

"
2019-03-15 15:00:56 UTC,1246,"25.69

"
2019-03-15 15:02:12 UTC,1247,"25.62

"
2019-03-15 15:03:27 UTC,1248,"25.50

"
2019-03-15 15:04:42 UTC,1249,"25.56

"
2019-03-15 15:05:58 UTC,1250,"25.62

"
2019-03-15 15:07:13 UTC,1251,"25.69

"
2019-03-15 15:08:28 UTC,1252,"25.56

"
2019-03-15 15:09:44 UTC,1253,"25.44

"
2019-03-15 15:10:59 UTC,1254,"25.56

"
2019-03-15 15:12:15 UTC,1255,"25.62

"
2019-03-15 15:13:30 UTC,1256,"25.75

"
2019-03-15 15:14:45 UTC,1257,"25.56

"
2019-03-15 15:16:01 UTC,1258,"25.44

"
2019-03-15 15:17:16 UTC,1259,"25.56

"
2019-03-15 15:18:32 UTC,1260,"25.62

"
2019-03-15 15:19:47 UTC,1261,"25.75

"
2019-03-15 15:21:03 UTC,1262,"25.56

"
2019-03-15 15:22:18 UTC,1263,"25.44

"
2019-03-15 15:23:33 UTC,1264,"25.56

"
2019-03-15 15:24:49 UTC,1265,"25.62

"
2019-03-15 15:26:04 UTC,1266,"25.69

"
2019-03-15 15:27:20 UTC,1267,"25.50

"
2019-03-15 15:28:35 UTC,1268,"25.50

"
2019-03-15 15:29:50 UTC,1269,"25.62

"
2019-03-15 15:31:06 UTC,1270,"25.69

"
2019-03-15 15:32:21 UTC,1271,"25.56

"
2019-03-15 15:33:39 UTC,1272,"25.37

"
2019-03-15 15:34:52 UTC,1273,"25.50

"
2019-03-15 15:36:07 UTC,1274,"25.62

"
2019-03-15 15:37:23 UTC,1275,"25.75

"
2019-03-15 15:38:38 UTC,1276,"25.50

"
2019-03-15 15:39:53 UTC,1277,"25.44

"
2019-03-15 15:41:09 UTC,1278,"25.56

"
2019-03-15 15:42:24 UTC,1279,"25.69

"
2019-03-15 15:43:40 UTC,1280,"25.75

"
2019-03-15 15:44:55 UTC,1281,"25.50

"
2019-03-15 15:46:10 UTC,1282,"25.50

"
2019-03-15 15:47:26 UTC,1283,"25.62

"
2019-03-15 15:48:41 UTC,1284,"25.69

"
2019-03-15 15:49:56 UTC,1285,"25.75

"
2019-03-15 15:51:12 UTC,1286,"25.50

"
2019-03-15 15:52:27 UTC,1287,"25.50

"
2019-03-15 15:53:43 UTC,1288,"25.62

"
2019-03-15 15:54:58 UTC,1289,"25.75

"
2019-03-15 15:56:13 UTC,1290,"25.62

"
2019-03-15 15:57:29 UTC,1291,"25.44

"
2019-03-15 15:58:44 UTC,1292,"25.50

"
2019-03-15 16:00:00 UTC,1293,"25.62

"
2019-03-15 16:01:15 UTC,1294,"25.75

"
2019-03-15 16:02:30 UTC,1295,"25.62

"
2019-03-15 16:03:46 UTC,1296,"25.50

"
2019-03-15 16:05:01 UTC,1297,"25.56

"
2019-03-15 16:06:17 UTC,1298,"25.69

"
2019-03-15 16:07:32 UTC,1299,"25.75

"
2019-03-15 16:08:47 UTC,1300,"25.56

"
2019-03-15 16:10:03 UTC,1301,"25.50

"
2019-03-15 16:11:18 UTC,1302,"25.62

"
2019-03-15 16:12:33 UTC,1303,"25.69

"
2019-03-15 16:13:49 UTC,1304,"25.75

"
2019-03-15 16:15:04 UTC,1305,"25.56

"
2019-03-15 16:16:19 UTC,1306,"25.56

"
2019-03-15 16:17:35 UTC,1307,"25.62

"
2019-03-15 16:18:50 UTC,1308,"25.69

"
2019-03-15 16:20:06 UTC,1309,"25.81

"
2019-03-15 16:21:21 UTC,1310,"25.50

"
2019-03-15 16:22:36 UTC,1311,"25.50

"
2019-03-15 16:23:52 UTC,1312,"25.56

"
2019-03-15 16:25:07 UTC,1313,"25.69

"
2019-03-15 16:26:22 UTC,1314,"25.81

"
2019-03-15 16:27:38 UTC,1315,"25.56

"
2019-03-15 16:28:53 UTC,1316,"25.50

"
2019-03-15 16:30:08 UTC,1317,"25.56

"
2019-03-15 16:31:24 UTC,1318,"25.62

"
2019-03-15 16:32:39 UTC,1319,"25.75

"
2019-03-15 16:33:55 UTC,1320,"25.69

"
2019-03-15 16:35:10 UTC,1321,"25.50

"
2019-03-15 16:36:26 UTC,1322,"25.56

"
2019-03-15 16:37:41 UTC,1323,"25.69

"
2019-03-15 16:38:56 UTC,1324,"25.81

"
2019-03-15 16:40:12 UTC,1325,"25.56

"
2019-03-15 16:41:27 UTC,1326,"25.50

"
2019-03-15 16:42:42 UTC,1327,"25.56

"
2019-03-15 16:43:58 UTC,1328,"25.69

"
2019-03-15 16:45:13 UTC,1329,"25.75

"
2019-03-15 16:46:28 UTC,1330,"25.50

"
2019-03-15 16:47:44 UTC,1331,"25.50

"
2019-03-15 16:48:59 UTC,1332,"25.62

"
2019-03-15 16:50:14 UTC,1333,"25.75

"
2019-03-15 16:51:30 UTC,1334,"25.75

"
2019-03-15 16:52:45 UTC,1335,"25.50

"
2019-03-15 16:54:00 UTC,1336,"25.50

"
2019-03-15 16:55:16 UTC,1337,"25.62

"
2019-03-15 16:56:31 UTC,1338,"25.75

"
2019-03-15 16:57:47 UTC,1339,"25.69

"
2019-03-15 16:59:02 UTC,1340,"25.56

"
2019-03-15 17:00:20 UTC,1341,"25.56

"
2019-03-15 17:01:33 UTC,1342,"25.69

"
2019-03-15 17:02:48 UTC,1343,"25.81

"
2019-03-15 17:04:03 UTC,1344,"25.56

"
2019-03-15 17:05:19 UTC,1345,"25.50

"
2019-03-15 17:06:34 UTC,1346,"25.62

"
2019-03-15 17:07:49 UTC,1347,"25.75

"
2019-03-15 17:09:05 UTC,1348,"25.75

"
2019-03-15 17:10:20 UTC,1349,"25.50

"
2019-03-15 17:11:36 UTC,1350,"25.50

"
2019-03-15 17:12:51 UTC,1351,"25.62

"
2019-03-15 17:14:06 UTC,1352,"25.75

"
2019-03-15 17:15:22 UTC,1353,"25.75

"
2019-03-15 17:16:37 UTC,1354,"25.56

"
2019-03-15 17:17:52 UTC,1355,"25.56

"
2019-03-15 17:19:08 UTC,1356,"25.62

"
2019-03-15 17:20:23 UTC,1357,"25.75

"
2019-03-15 17:21:39 UTC,1358,"25.56

"
2019-03-15 17:22:54 UTC,1359,"25.50

"
2019-03-15 17:24:09 UTC,1360,"25.56

"
2019-03-15 17:25:25 UTC,1361,"25.69

"
2019-03-15 17:26:40 UTC,1362,"25.69

"
2019-03-15 17:27:56 UTC,1363,"25.44

"
2019-03-15 17:29:11 UTC,1364,"25.50

"
2019-03-15 17:30:26 UTC,1365,"25.62

"
2019-03-15 17:31:42 UTC,1366,"25.81

"
2019-03-15 17:32:57 UTC,1367,"25.69

"
2019-03-15 17:34:12 UTC,1368,"25.56

"
2019-03-15 17:35:28 UTC,1369,"25.62

"
2019-03-15 17:36:43 UTC,1370,"25.69

"
2019-03-15 17:37:59 UTC,1371,"25.81

"
2019-03-15 17:39:14 UTC,1372,"25.62

"
2019-03-15 17:40:29 UTC,1373,"25.50

"
2019-03-15 17:41:45 UTC,1374,"25.62

"
2019-03-15 17:43:00 UTC,1375,"25.69

"
2019-03-15 17:44:15 UTC,1376,"25.81

"
2019-03-15 17:45:31 UTC,1377,"25.69

"
2019-03-15 17:46:46 UTC,1378,"25.56

"
2019-03-15 17:48:01 UTC,1379,"25.62

"
2019-03-15 17:49:17 UTC,1380,"25.69

"
2019-03-15 17:50:32 UTC,1381,"25.88

"
2019-03-15 17:51:47 UTC,1382,"25.69

"
2019-03-15 17:53:03 UTC,1383,"25.56

"
2019-03-15 17:54:18 UTC,1384,"25.62

"
2019-03-15 17:55:33 UTC,1385,"25.75

"
2019-03-15 17:56:49 UTC,1386,"25.88

"
2019-03-15 17:58:04 UTC,1387,"25.75

"
2019-03-15 17:59:20 UTC,1388,"25.56

"
2019-03-15 18:00:35 UTC,1389,"25.62

"
2019-03-15 18:01:50 UTC,1390,"25.75

"
2019-03-15 18:03:06 UTC,1391,"25.88

"
2019-03-15 18:04:21 UTC,1392,"25.62

"
2019-03-15 18:05:36 UTC,1393,"25.56

"
2019-03-15 18:06:52 UTC,1394,"25.62

"
2019-03-15 18:08:07 UTC,1395,"25.75

"
2019-03-15 18:09:23 UTC,1396,"25.75

"
2019-03-15 18:10:38 UTC,1397,"25.56

"
2019-03-15 18:11:53 UTC,1398,"25.62

"
2019-03-15 18:13:09 UTC,1399,"25.69

"
2019-03-15 18:14:24 UTC,1400,"25.88

"
2019-03-15 18:15:39 UTC,1401,"25.69

"
2019-03-15 18:16:55 UTC,1402,"25.62

"
2019-03-15 18:18:10 UTC,1403,"25.69

"
2019-03-15 18:19:26 UTC,1404,"25.75

"
2019-03-15 18:20:41 UTC,1405,"25.69

"
2019-03-15 18:21:56 UTC,1406,"25.50

"
2019-03-15 18:23:12 UTC,1407,"25.56

"
2019-03-15 18:24:27 UTC,1408,"25.69

"
2019-03-15 18:25:42 UTC,1409,"25.88

"
2019-03-15 18:26:58 UTC,1410,"25.69

"
2019-03-15 18:28:13 UTC,1411,"25.50

"
2019-03-15 18:29:29 UTC,1412,"25.62

"
2019-03-15 18:30:44 UTC,1413,"25.69

"
2019-03-15 18:31:59 UTC,1414,"25.88

"
2019-03-15 18:33:15 UTC,1415,"25.56

"
2019-03-15 18:34:30 UTC,1416,"25.50

"
2019-03-15 18:35:46 UTC,1417,"25.62

"
2019-03-15 18:37:02 UTC,1418,"25.75

"
2019-03-15 18:38:16 UTC,1419,"25.88

"
2019-03-15 18:39:32 UTC,1420,"25.69

"
2019-03-15 18:40:47 UTC,1421,"25.62

"
2019-03-15 18:42:03 UTC,1422,"25.69

"
2019-03-15 18:43:18 UTC,1423,"25.81

"
2019-03-15 18:44:33 UTC,1424,"25.94

"
2019-03-15 18:45:49 UTC,1425,"26.00

"
2019-03-15 18:47:04 UTC,1426,"26.12

"
2019-03-15 18:48:19 UTC,1427,"26.19

"
2019-03-15 18:49:35 UTC,1428,"26.19

"
2019-03-15 18:50:50 UTC,1429,"26.25

"
2019-03-15 18:52:05 UTC,1430,"26.31

"
2019-03-15 18:53:21 UTC,1431,"26.31

"
2019-03-15 18:54:36 UTC,1432,"26.37

"
2019-03-15 18:55:52 UTC,1433,"26.37

"
2019-03-15 18:57:07 UTC,1434,"26.44

"
2019-03-15 18:58:22 UTC,1435,"26.44

"
2019-03-15 18:59:38 UTC,1436,"26.50

"
2019-03-15 19:00:53 UTC,1437,"26.50

"
2019-03-15 19:02:08 UTC,1438,"26.56

"
2019-03-15 19:03:24 UTC,1439,"26.56

"
2019-03-15 19:04:39 UTC,1440,"26.56

"
2019-03-15 19:05:56 UTC,1441,"26.56

"
2019-03-15 19:07:10 UTC,1442,"26.62

"
2019-03-15 19:08:25 UTC,1443,"26.62

"
2019-03-15 19:09:41 UTC,1444,"26.62

"
2019-03-15 19:10:56 UTC,1445,"26.62

"
2019-03-15 19:12:11 UTC,1446,"26.69

"
2019-03-15 19:13:27 UTC,1447,"26.69

"
2019-03-15 19:14:42 UTC,1448,"26.69

"
2019-03-15 19:15:57 UTC,1449,"26.75

"
2019-03-15 19:17:13 UTC,1450,"26.75

"
2019-03-15 19:18:29 UTC,1451,"26.75

"
2019-03-15 19:19:44 UTC,1452,"26.81

"
2019-03-15 19:20:59 UTC,1453,"26.81

"
2019-03-15 19:22:14 UTC,1454,"26.87

"
2019-03-15 19:23:29 UTC,1455,"26.87

"
2019-03-15 19:24:45 UTC,1456,"26.87

"
2019-03-15 19:26:00 UTC,1457,"26.94

"
2019-03-15 19:27:16 UTC,1458,"26.87

"
2019-03-15 19:28:31 UTC,1459,"26.87

"
2019-03-15 19:29:46 UTC,1460,"26.94

"
2019-03-15 19:31:02 UTC,1461,"26.94

"
2019-03-15 19:32:17 UTC,1462,"26.94

"
2019-03-15 19:33:32 UTC,1463,"26.94

"
2019-03-15 19:34:48 UTC,1464,"27.00

"
2019-03-15 19:36:03 UTC,1465,"26.94

"
2019-03-15 19:37:19 UTC,1466,"27.00

"
2019-03-15 19:38:34 UTC,1467,"27.00

"
2019-03-15 19:39:49 UTC,1468,"27.00

"
2019-03-15 19:41:05 UTC,1469,"27.00

"
2019-03-15 19:42:20 UTC,1470,"27.00

"
2019-03-15 19:43:35 UTC,1471,"27.00

"
2019-03-15 19:44:51 UTC,1472,"27.00

"
2019-03-15 19:46:06 UTC,1473,"27.00

"
2019-03-15 19:47:21 UTC,1474,"27.06

"
2019-03-15 19:48:37 UTC,1475,"27.06

"
2019-03-15 19:49:52 UTC,1476,"27.06

"
2019-03-15 19:51:07 UTC,1477,"27.06

"
2019-03-15 19:52:23 UTC,1478,"27.06

"
2019-03-15 19:53:38 UTC,1479,"27.06

"
2019-03-15 19:54:54 UTC,1480,"27.06

"
2019-03-15 19:56:09 UTC,1481,"27.06

"
2019-03-15 19:57:24 UTC,1482,"27.06

"
2019-03-15 19:58:40 UTC,1483,"27.13

"
2019-03-15 19:59:55 UTC,1484,"27.13

"
2019-03-15 20:01:10 UTC,1485,"27.13

"
2019-03-15 20:02:26 UTC,1486,"27.13

"
2019-03-15 20:03:41 UTC,1487,"27.13

"
2019-03-15 20:04:57 UTC,1488,"27.13

"
2019-03-15 20:06:12 UTC,1489,"27.13

"
2019-03-15 20:07:27 UTC,1490,"27.13

"
2019-03-15 20:08:43 UTC,1491,"27.13

"
2019-03-15 20:09:58 UTC,1492,"27.13

"
2019-03-15 20:11:13 UTC,1493,"27.13

"
2019-03-15 20:12:29 UTC,1494,"27.19

"
2019-03-15 20:13:44 UTC,1495,"27.13

"
2019-03-15 20:15:00 UTC,1496,"27.13

"
2019-03-15 20:16:15 UTC,1497,"27.19

"
2019-03-15 20:17:30 UTC,1498,"27.19

"
2019-03-15 20:18:45 UTC,1499,"27.19

"
2019-03-15 20:20:01 UTC,1500,"27.19

"
2019-03-15 20:21:16 UTC,1501,"27.19

"
2019-03-15 20:22:32 UTC,1502,"27.25

"
2019-03-15 20:23:47 UTC,1503,"27.25

"
2019-03-15 20:25:02 UTC,1504,"27.25

"
2019-03-15 20:26:18 UTC,1505,"27.31

"
2019-03-15 20:27:34 UTC,1506,"27.25

"
2019-03-15 20:28:49 UTC,1507,"27.25

"
2019-03-15 20:30:04 UTC,1508,"27.25

"
2019-03-15 20:31:19 UTC,1509,"27.25

"
2019-03-15 20:32:35 UTC,1510,"27.25

"
2019-03-15 20:33:50 UTC,1511,"27.31

"
2019-03-15 20:35:05 UTC,1512,"27.31

"
2019-03-15 20:36:21 UTC,1513,"27.31

"
2019-03-15 20:37:36 UTC,1514,"27.31

"
2019-03-15 20:38:51 UTC,1515,"27.31

"
2019-03-15 20:40:07 UTC,1516,"27.31

"
2019-03-15 20:41:23 UTC,1517,"27.31

"
2019-03-15 20:42:37 UTC,1518,"27.31

"
2019-03-15 20:43:53 UTC,1519,"27.31

"
2019-03-15 20:45:08 UTC,1520,"27.37

"
2019-03-15 20:46:24 UTC,1521,"27.37

"
2019-03-15 20:47:39 UTC,1522,"27.37

"
2019-03-15 20:48:54 UTC,1523,"27.37

"
2019-03-15 20:50:10 UTC,1524,"27.37

"
2019-03-15 20:51:25 UTC,1525,"27.37

"
2019-03-15 20:52:49 UTC,1526,"27.44

"
2019-03-15 20:53:56 UTC,1527,"27.44

"
2019-03-15 20:55:11 UTC,1528,"27.44

"
2019-03-15 20:56:27 UTC,1529,"27.44

"
2019-03-15 20:57:42 UTC,1530,"27.44

"
2019-03-15 20:58:57 UTC,1531,"27.44

"
2019-03-15 21:00:15 UTC,1532,"27.44

"
2019-03-15 21:01:28 UTC,1533,"27.44

"
2019-03-15 21:02:44 UTC,1534,"27.44

"
2019-03-15 21:03:59 UTC,1535,"27.44

"
2019-03-15 21:05:14 UTC,1536,"27.44

"
2019-03-15 21:06:30 UTC,1537,"27.44

"
2019-03-15 21:07:45 UTC,1538,"27.44

"
2019-03-15 21:09:00 UTC,1539,"27.44

"
2019-03-15 21:10:16 UTC,1540,"27.50

"
2019-03-15 21:11:31 UTC,1541,"27.44

"
2019-03-15 21:12:47 UTC,1542,"27.44

"
2019-03-15 21:14:02 UTC,1543,"27.44

"
2019-03-15 21:15:17 UTC,1544,"27.50

"
2019-03-15 21:16:33 UTC,1545,"27.50

"
2019-03-15 21:17:48 UTC,1546,"27.50

"
2019-03-15 21:19:03 UTC,1547,"27.50

"
2019-03-15 21:20:19 UTC,1548,"27.50

"
2019-03-15 21:21:34 UTC,1549,"27.50

"
2019-03-15 21:22:49 UTC,1550,"27.50

"
2019-03-15 21:24:05 UTC,1551,"27.50

"
2019-03-15 21:25:20 UTC,1552,"27.50

"
2019-03-15 21:26:36 UTC,1553,"27.56

"
2019-03-15 21:27:51 UTC,1554,"27.50

"
2019-03-15 21:29:06 UTC,1555,"27.50

"
2019-03-15 21:30:22 UTC,1556,"27.56

"
2019-03-15 21:31:37 UTC,1557,"27.56

"
2019-03-15 21:32:53 UTC,1558,"27.56

"
2019-03-15 21:34:08 UTC,1559,"27.62

"
2019-03-15 21:35:23 UTC,1560,"27.56

"
2019-03-15 21:36:39 UTC,1561,"27.56

"
2019-03-15 21:37:54 UTC,1562,"27.56

"
2019-03-15 21:39:09 UTC,1563,"27.62

"
2019-03-15 21:40:25 UTC,1564,"27.62

"
2019-03-15 21:41:40 UTC,1565,"27.69

"
2019-03-15 21:42:55 UTC,1566,"27.69

"
2019-03-15 21:44:11 UTC,1567,"27.69

"
2019-03-15 21:45:26 UTC,1568,"27.69

"
2019-03-15 21:46:41 UTC,1569,"27.69

"
2019-03-15 21:47:57 UTC,1570,"27.69

"
2019-03-15 21:49:12 UTC,1571,"27.69

"
2019-03-15 21:50:28 UTC,1572,"27.69

"
2019-03-15 21:51:43 UTC,1573,"27.69

"
2019-03-15 21:52:58 UTC,1574,"27.69

"
2019-03-15 21:54:14 UTC,1575,"27.62

"
2019-03-15 21:55:29 UTC,1576,"27.69

"
2019-03-15 21:56:44 UTC,1577,"27.69

"
2019-03-15 21:58:00 UTC,1578,"27.69

"
2019-03-15 21:59:15 UTC,1579,"27.69

"
2019-03-15 22:00:31 UTC,1580,"27.69

"
2019-03-15 22:01:46 UTC,1581,"27.69

"
2019-03-15 22:03:01 UTC,1582,"27.69

"
2019-03-15 22:04:17 UTC,1583,"27.62

"
2019-03-15 22:05:32 UTC,1584,"27.69

"
2019-03-15 22:06:47 UTC,1585,"27.69

"
2019-03-15 22:08:03 UTC,1586,"27.69

"
2019-03-15 22:09:18 UTC,1587,"27.69

"
2019-03-15 22:10:33 UTC,1588,"27.69

"
2019-03-15 22:11:49 UTC,1589,"27.69

"
2019-03-15 22:13:04 UTC,1590,"27.75

"
